"Country","Date","Cases","Deaths","Vaccinated","Population","MedianAge","HospitalBeds","PositiveRate","Stringency"
"Afghanistan",2022-02-07,165712,7425,4634282,41128772,18.6,0.5,0.44,19.44
"Afghanistan",2022-02-14,170152,7488,4723416,41128772,18.6,0.5,0.47,19.44
"Afghanistan",2022-02-20,171930,7534,4801524,41128772,18.6,0.5,0.18,19.44
"Afghanistan",2022-02-27,173180,7588,4907058,41128772,18.6,0.5,0.13,19.44
"Afghanistan",2022-03-06,174347,7622,4952744,41128772,18.6,0.5,0.16,19.44
"Afghanistan",2022-03-17,176062,7642,5066540,41128772,18.6,0.5,0.14,16.67
"Afghanistan",2022-03-22,177039,7652,5082824,41128772,18.6,0.5,0.09,16.67
"Afghanistan",2022-04-04,177805,7671,5188057,41128772,18.6,0.5,0.04,16.67
"Afghanistan",2022-04-14,178090,7675,5246981,41128772,18.6,0.5,0.05,16.67
"Afghanistan",2022-04-18,178387,7676,5253929,41128772,18.6,0.5,0.04,16.67
"Afghanistan",2022-04-26,178648,7681,5286657,41128772,18.6,0.5,0.03,16.67
"Afghanistan",2022-04-27,178648,7681,5287027,41128772,18.6,0.5,0.03,16.67
"Afghanistan",2022-05-05,178879,7683,5318484,41128772,18.6,0.5,0.01,16.67
"Afghanistan",2022-05-08,178923,7684,5320381,41128772,18.6,0.5,0.01,16.67
"Afghanistan",2022-05-10,178923,7684,5326298,41128772,18.6,0.5,0.02,11.11
"Afghanistan",2022-05-15,179243,7690,5359930,41128772,18.6,0.5,0.04,11.11
"Afghanistan",2022-05-23,179674,7697,5407462,41128772,18.6,0.5,0.05,11.11
"Afghanistan",2022-06-01,180123,7701,5456919,41128772,18.6,0.5,0.19,11.11
"Afghanistan",2022-06-15,181033,7709,5573175,41128772,18.6,0.5,0.15,11.11
"Afghanistan",2022-06-21,181574,7713,5629522,41128772,18.6,0.5,0.21,11.11
"Albania",2021-01-10,62378,1230,0,2842318,38,2.89,0.18,56.48
"Albania",2021-01-12,62378,1230,128,2842318,38,2.89,0.18,60.19
"Albania",2021-01-13,62378,1230,188,2842318,38,2.89,0.18,60.19
"Albania",2021-01-14,62378,1230,266,2842318,38,2.89,0.18,60.19
"Albania",2021-01-15,62378,1230,308,2842318,38,2.89,0.18,60.19
"Albania",2021-01-16,62378,1230,369,2842318,38,2.89,0.19,60.19
"Albania",2021-01-17,66635,1265,405,2842318,38,2.89,0.19,60.19
"Albania",2021-01-18,66635,1265,447,2842318,38,2.89,0.18,60.19
"Albania",2021-01-19,66635,1265,483,2842318,38,2.89,0.19,60.19
"Albania",2021-01-20,66635,1265,519,2842318,38,2.89,0.19,60.19
"Albania",2021-01-21,66635,1265,549,2842318,38,2.89,0.19,60.19
"Albania",2021-02-02,76350,1358,549,2842318,38,2.89,0.25,60.19
"Albania",2021-02-09,83082,1433,689,2842318,38,2.89,0.31,60.19
"Albania",2021-02-17,90835,1531,1090,2842318,38,2.89,0.3,60.19
"Albania",2021-02-18,90835,1531,2438,2842318,38,2.89,0.3,60.19
"Albania",2021-02-22,97909,1636,6073,2842318,38,2.89,0.3,60.19
"Albania",2021-05-11,131577,2408,440921,2842318,38,2.89,0.02,60.19
"Albania",2021-05-12,131577,2408,444755,2842318,38,2.89,0.02,60.19
"Albania",2021-05-13,131577,2408,445402,2842318,38,2.89,0.02,60.19
"Albania",2021-05-14,131577,2408,448571,2842318,38,2.89,0.02,60.19
"Albania",2021-05-17,131939,2427,456980,2842318,38,2.89,0.01,60.19
"Albania",2021-05-18,131939,2427,460191,2842318,38,2.89,0.01,60.19
"Albania",2021-05-19,131939,2427,463402,2842318,38,2.89,0.01,60.19
"Albania",2021-05-20,131939,2427,466083,2842318,38,2.89,0.01,60.19
"Albania",2021-05-21,131939,2427,469169,2842318,38,2.89,0.01,46.3
"Albania",2021-05-23,132153,2441,472840,2842318,38,2.89,0.01,46.3
"Albania",2021-05-24,132153,2441,475237,2842318,38,2.89,0.01,46.3
"Albania",2021-05-26,132153,2441,479789,2842318,38,2.89,0.01,46.3
"Albania",2021-05-27,132153,2441,481788,2842318,38,2.89,0.01,46.3
"Albania",2021-05-30,132285,2448,485162,2842318,38,2.89,0.01,46.3
"Albania",2021-05-31,132285,2448,486128,2842318,38,2.89,0.01,46.3
"Albania",2021-06-01,132285,2448,487078,2842318,38,2.89,0.01,46.3
"Albania",2021-06-03,132285,2448,490050,2842318,38,2.89,0,46.3
"Albania",2021-06-06,132372,2451,492522,2842318,38,2.89,0,46.3
"Albania",2021-06-07,132372,2451,493346,2842318,38,2.89,0,37.96
"Albania",2021-06-08,132372,2451,494437,2842318,38,2.89,0,37.96
"Albania",2021-06-09,132372,2451,496024,2842318,38,2.89,0,37.96
"Albania",2021-06-10,132372,2451,498437,2842318,38,2.89,0,37.96
"Albania",2021-06-11,132372,2451,501735,2842318,38,2.89,0,37.96
"Albania",2021-06-12,132372,2451,503721,2842318,38,2.89,0,37.96
"Albania",2021-06-13,132437,2453,504257,2842318,38,2.89,0,37.96
"Albania",2021-06-14,132437,2453,507764,2842318,38,2.89,0,37.96
"Albania",2021-06-15,132437,2453,507854,2842318,38,2.89,0,37.96
"Albania",2021-06-16,132437,2453,509282,2842318,38,2.89,0,37.96
"Albania",2021-06-17,132437,2453,511175,2842318,38,2.89,0,37.96
"Albania",2021-06-20,132484,2454,515884,2842318,38,2.89,0,37.96
"Albania",2021-06-21,132484,2454,519674,2842318,38,2.89,0,37.96
"Albania",2021-06-22,132484,2454,525800,2842318,38,2.89,0,37.96
"Albania",2021-06-23,132484,2454,532225,2842318,38,2.89,0,37.96
"Albania",2021-06-24,132484,2454,537018,2842318,38,2.89,0,37.96
"Albania",2021-06-28,132506,2455,547300,2842318,38,2.89,0,37.96
"Albania",2021-06-29,132506,2455,556252,2842318,38,2.89,0,37.96
"Albania",2021-06-30,132506,2455,564530,2842318,38,2.89,0,37.96
"Albania",2021-07-01,132506,2455,567084,2842318,38,2.89,0,37.96
"Albania",2021-07-02,132506,2455,569352,2842318,38,2.89,0,37.96
"Albania",2021-07-04,132526,2456,571759,2842318,38,2.89,0,37.96
"Albania",2021-07-05,132526,2456,574187,2842318,38,2.89,0,37.96
"Albania",2021-07-06,132526,2456,576905,2842318,38,2.89,0,37.96
"Albania",2021-07-07,132526,2456,579552,2842318,38,2.89,0,37.96
"Albania",2021-07-08,132526,2456,582106,2842318,38,2.89,0,37.96
"Albania",2021-07-09,132526,2456,584832,2842318,38,2.89,0,37.96
"Albania",2021-07-10,132526,2456,587238,2842318,38,2.89,0,37.96
"Albania",2021-07-11,132580,2456,587876,2842318,38,2.89,0,37.96
"Albania",2021-07-12,132580,2456,590476,2842318,38,2.89,0,37.96
"Albania",2021-07-13,132580,2456,592502,2842318,38,2.89,0,37.96
"Albania",2021-07-14,132580,2456,594669,2842318,38,2.89,0,37.96
"Albania",2021-07-15,132580,2456,596977,2842318,38,2.89,0,37.96
"Albania",2021-07-16,132580,2456,599387,2842318,38,2.89,0,37.96
"Albania",2021-07-17,132580,2456,601701,2842318,38,2.89,0,37.96
"Albania",2021-07-18,132647,2456,602460,2842318,38,2.89,0.01,37.96
"Albania",2021-07-20,132647,2456,609538,2842318,38,2.89,0.01,37.96
"Albania",2021-07-21,132647,2456,616592,2842318,38,2.89,0.01,37.96
"Albania",2021-07-22,132647,2456,624490,2842318,38,2.89,0.01,37.96
"Albania",2021-07-25,132828,2456,640047,2842318,38,2.89,0.01,37.96
"Albania",2021-07-29,132828,2456,660756,2842318,38,2.89,0.01,37.96
"Albania",2021-07-30,132828,2456,665632,2842318,38,2.89,0.01,37.96
"Albania",2021-07-31,132828,2456,670215,2842318,38,2.89,0.01,37.96
"Albania",2021-08-01,133036,2457,672765,2842318,38,2.89,0.01,37.96
"Albania",2021-08-02,133036,2457,677938,2842318,38,2.89,0.01,37.96
"Albania",2021-08-03,133036,2457,683052,2842318,38,2.89,0.01,37.96
"Albania",2021-08-04,133036,2457,687768,2842318,38,2.89,0.01,37.96
"Albania",2021-08-05,133036,2457,693000,2842318,38,2.89,0.02,37.96
"Albania",2021-08-08,133591,2458,706470,2842318,38,2.89,0.03,37.96
"Albania",2021-08-10,133591,2458,720232,2842318,38,2.89,0.04,37.96
"Albania",2021-08-13,133591,2458,742540,2842318,38,2.89,0.05,37.96
"Albania",2021-08-15,135140,2461,750965,2842318,38,2.89,0.06,37.96
"Albania",2021-08-16,135140,2461,757938,2842318,38,2.89,0.07,37.96
"Albania",2021-08-17,135140,2461,764997,2842318,38,2.89,0.08,37.96
"Albania",2021-08-19,135140,2461,776986,2842318,38,2.89,0.08,37.96
"Albania",2021-08-21,135140,2461,785724,2842318,38,2.89,0.08,38.89
"Albania",2021-08-22,138132,2475,787510,2842318,38,2.89,0.09,38.89
"Albania",2021-08-23,138132,2475,792663,2842318,38,2.89,0.09,38.89
"Albania",2021-08-24,138132,2475,797441,2842318,38,2.89,0.1,38.89
"Albania",2021-08-25,138132,2475,802394,2842318,38,2.89,0.11,38.89
"Albania",2021-08-26,138132,2475,807368,2842318,38,2.89,0.12,38.89
"Albania",2021-08-27,138132,2475,812555,2842318,38,2.89,0.12,38.89
"Albania",2021-08-29,143174,2487,818955,2842318,38,2.89,0.14,38.89
"Albania",2021-08-30,143174,2487,824170,2842318,38,2.89,0.14,38.89
"Albania",2021-08-31,143174,2487,830396,2842318,38,2.89,0.14,38.89
"Albania",2021-09-01,143174,2487,836613,2842318,38,2.89,0.15,38.89
"Albania",2021-09-02,143174,2487,844304,2842318,38,2.89,0.15,38.89
"Albania",2021-09-06,149117,2508,865281,2842318,38,2.89,0.15,41.67
"Albania",2021-09-07,149117,2508,872116,2842318,38,2.89,0.15,41.67
"Albania",2021-09-08,149117,2508,879459,2842318,38,2.89,0.15,41.67
"Albania",2021-09-09,149117,2508,885981,2842318,38,2.89,0.15,41.67
"Albania",2021-09-10,149117,2508,890978,2842318,38,2.89,0.15,41.67
"Albania",2021-09-11,149117,2508,895363,2842318,38,2.89,0.15,41.67
"Albania",2021-09-12,155293,2535,896926,2842318,38,2.89,0.15,41.67
"Albania",2021-09-13,155293,2535,900814,2842318,38,2.89,0.16,41.67
"Albania",2021-09-14,155293,2535,904594,2842318,38,2.89,0.16,41.67
"Albania",2021-09-15,155293,2535,908232,2842318,38,2.89,0.17,41.67
"Albania",2021-09-16,155293,2535,911372,2842318,38,2.89,0.17,41.67
"Albania",2021-09-17,155293,2535,914401,2842318,38,2.89,0.17,41.67
"Albania",2021-09-19,161324,2569,918307,2842318,38,2.89,0.17,41.67
"Albania",2021-09-20,161324,2569,921001,2842318,38,2.89,0.17,41.67
"Albania",2021-09-21,161324,2569,923771,2842318,38,2.89,0.17,41.67
"Albania",2021-09-22,161324,2569,926652,2842318,38,2.89,0.16,41.67
"Albania",2021-09-23,161324,2569,929624,2842318,38,2.89,0.16,41.67
"Albania",2021-09-24,161324,2569,932595,2842318,38,2.89,0.16,41.67
"Albania",2021-09-27,166690,2619,938985,2842318,38,2.89,0.16,41.67
"Albania",2021-09-28,166690,2619,941418,2842318,38,2.89,0.15,41.67
"Albania",2021-09-29,166690,2619,944011,2842318,38,2.89,0.16,40.74
"Albania",2021-09-30,166690,2619,946495,2842318,38,2.89,0.16,40.74
"Albania",2021-10-01,166690,2619,948553,2842318,38,2.89,0.15,40.74
"Albania",2021-10-02,166690,2619,950620,2842318,38,2.89,0.15,40.74
"Albania",2021-10-04,170778,2705,952949,2842318,38,2.89,0.13,40.74
"Albania",2021-10-05,170778,2705,955083,2842318,38,2.89,0.15,40.74
"Albania",2021-10-06,170778,2705,957147,2842318,38,2.89,0.14,40.74
"Albania",2021-10-07,170778,2705,958874,2842318,38,2.89,0.14,40.74
"Albania",2021-10-08,170778,2705,960652,2842318,38,2.89,0.14,40.74
"Albania",2021-10-09,170778,2705,962281,2842318,38,2.89,0.14,40.74
"Albania",2021-10-12,174168,2753,968117,2842318,38,2.89,0.13,40.74
"Albania",2021-10-13,174168,2753,970703,2842318,38,2.89,0.13,40.74
"Albania",2021-10-17,177108,2807,979655,2842318,38,2.89,0.14,40.74
"Albania",2021-10-18,177108,2807,982467,2842318,38,2.89,0.16,40.74
"Albania",2021-10-19,177108,2807,985320,2842318,38,2.89,0.16,40.74
"Albania",2021-10-20,177108,2807,988414,2842318,38,2.89,0.16,40.74
"Albania",2021-10-21,177108,2807,991371,2842318,38,2.89,0.16,40.74
"Albania",2021-10-22,177108,2807,994446,2842318,38,2.89,0.17,40.74
"Albania",2021-10-24,180623,2863,998130,2842318,38,2.89,0.16,40.74
"Albania",2021-10-25,180623,2863,1000993,2842318,38,2.89,0.16,40.74
"Albania",2021-10-27,180623,2863,1007734,2842318,38,2.89,0.16,40.74
"Albania",2021-10-28,180623,2863,1011039,2842318,38,2.89,0.16,40.74
"Albania",2021-10-29,180623,2863,1013959,2842318,38,2.89,0.15,40.74
"Albania",2021-11-01,184340,2909,1018154,2842318,38,2.89,0.16,40.74
"Albania",2021-11-03,184340,2909,1025180,2842318,38,2.89,0.16,40.74
"Albania",2021-11-06,184340,2909,1031588,2842318,38,2.89,0.14,40.74
"Albania",2021-11-07,187994,2948,1032457,2842318,38,2.89,0.17,40.74
"Albania",2021-11-09,187994,2948,1037546,2842318,38,2.89,0.17,46.3
"Albania",2021-11-10,187994,2948,1040015,2842318,38,2.89,0.18,46.3
"Albania",2021-11-11,187994,2948,1042227,2842318,38,2.89,0.19,46.3
"Albania",2021-11-14,192013,2983,1047822,2842318,38,2.89,0.19,46.3
"Albania",2021-11-16,192013,2983,1051540,2842318,38,2.89,0.17,46.3
"Albania",2021-11-17,192013,2983,1053553,2842318,38,2.89,0.17,46.3
"Albania",2021-11-18,192013,2983,1055690,2842318,38,2.89,0.17,46.3
"Albania",2021-11-21,195523,3029,1059927,2842318,38,2.89,0.14,46.3
"Albania",2021-11-24,195523,3029,1065961,2842318,38,2.89,0.16,46.3
"Albania",2021-11-25,195523,3029,1067769,2842318,38,2.89,0.17,46.3
"Albania",2021-11-28,198732,3077,1071871,2842318,38,2.89,0.26,46.3
"Albania",2021-11-30,198732,3077,1072645,2842318,38,2.89,0.29,46.3
"Albania",2021-12-01,198732,3077,1075332,2842318,38,2.89,0.35,46.3
"Albania",2021-12-03,198732,3077,1080490,2842318,38,2.89,0.42,51.85
"Albania",2021-12-05,201045,3108,1084071,2842318,38,2.89,0.24,51.85
"Albania",2021-12-06,201045,3108,1087187,2842318,38,2.89,0.22,51.85
"Albania",2021-12-07,201045,3108,1090591,2842318,38,2.89,0.21,51.85
"Albania",2021-12-08,201045,3108,1092316,2842318,38,2.89,0.22,51.85
"Albania",2021-12-12,203215,3130,1102621,2842318,38,2.89,0.19,51.85
"Albania",2021-12-13,203215,3130,1105501,2842318,38,2.89,0.18,51.85
"Albania",2021-12-14,203215,3130,1108572,2842318,38,2.89,0.17,51.85
"Albania",2021-12-15,203215,3130,1111494,2842318,38,2.89,0.15,51.85
"Albania",2021-12-18,203215,3130,1119430,2842318,38,2.89,0.12,51.85
"Albania",2021-12-21,205224,3158,1126181,2842318,38,2.89,0.11,51.85
"Albania",2021-12-23,205224,3158,1131547,2842318,38,2.89,0.1,51.85
"Albania",2021-12-28,207221,3187,1141486,2842318,38,2.89,0.09,46.3
"Albania",2022-01-04,210224,3217,1155638,2842318,38,2.89,0.13,46.3
"Albania",2022-01-05,210224,3217,1160648,2842318,38,2.89,0.11,46.3
"Albania",2022-01-08,210224,3217,1175177,2842318,38,2.89,0.15,46.3
"Albania",2022-01-10,216686,3233,1179912,2842318,38,2.89,0.26,46.3
"Albania",2022-01-11,216686,3233,1183130,2842318,38,2.89,0.27,46.3
"Albania",2022-01-30,255741,3334,1210040,2842318,38,2.89,0.47,46.3
"Albania",2022-02-01,255741,3334,1250672,2842318,38,2.89,0.61,46.3
"Albania",2022-02-06,263172,3371,1255350,2842318,38,2.89,0.65,46.3
"Albania",2022-02-07,263172,3371,1256409,2842318,38,2.89,0.55,46.3
"Albania",2022-02-13,267551,3407,1261189,2842318,38,2.89,0.7,46.3
"Albania",2022-02-14,267551,3407,1262067,2842318,38,2.89,0.62,46.3
"Albania",2022-02-15,267551,3407,1262935,2842318,38,2.89,0.45,46.3
"Albania",2022-02-16,267551,3407,1263745,2842318,38,2.89,0.38,46.3
"Albania",2022-02-20,269904,3433,1265923,2842318,38,2.89,0.32,46.3
"Albania",2022-02-27,271314,3460,1269746,2842318,38,2.89,0.38,46.3
"Albania",2022-03-01,271314,3460,1270745,2842318,38,2.89,0.67,46.3
"Albania",2022-03-07,272030,3478,1273369,2842318,38,2.89,0.2,38.89
"Albania",2022-03-10,272030,3478,1274514,2842318,38,2.89,0.12,38.89
"Albania",2022-03-14,272552,3485,1275463,2842318,38,2.89,0.11,38.89
"Albania",2022-03-15,272552,3485,1275907,2842318,38,2.89,0.14,38.89
"Albania",2022-03-24,272961,3487,1278902,2842318,38,2.89,0.59,38.89
"Albania",2022-03-29,273318,3490,1280514,2842318,38,2.89,0.31,38.89
"Albania",2022-03-31,273318,3490,1281331,2842318,38,2.89,0.29,38.89
"Albania",2022-04-04,273759,3492,1282785,2842318,38,2.89,0.2,35.19
"Albania",2022-04-07,273759,3492,1284295,2842318,38,2.89,0.19,35.19
"Albania",2022-04-11,274108,3492,1285676,2842318,38,2.89,0.21,35.19
"Albania",2022-04-14,274108,3492,1287062,2842318,38,2.89,0.16,35.19
"Albania",2022-04-20,274376,3495,1288846,2842318,38,2.89,0.25,35.19
"Albania",2022-05-01,275002,3496,1299321,2842318,38,2.89,0.38,18.52
"Albania",2022-05-15,275485,3497,1302093,2842318,38,2.89,0.19,18.52
"Albania",2022-05-22,275774,3497,1319066,2842318,38,2.89,0.27,11.11
"Albania",2022-05-29,276012,3497,1320244,2842318,38,2.89,0.45,11.11
"Albania",2022-06-05,276274,3497,1322864,2842318,38,2.89,0.48,11.11
"Albania",2022-06-19,277026,3497,1325464,2842318,38,2.89,0.61,11.11
"Argentina",2020-12-29,1629908,47507,20492,45510324,31.9,5,0.21,79.17
"Argentina",2020-12-30,1629908,47507,40589,45510324,31.9,5,0.21,79.17
"Argentina",2020-12-31,1629908,47507,43395,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-01,1629908,47507,43524,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-02,1629908,47507,46833,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-03,1690372,48610,47274,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-04,1690372,48610,57731,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-05,1690372,48610,68459,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-06,1690372,48610,78575,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-07,1690372,48610,96800,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-08,1690372,48610,124686,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-09,1690372,48610,134894,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-10,1775105,50025,136068,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-11,1775105,50025,155892,45510324,31.9,5,0.22,79.17
"Argentina",2021-01-12,1775105,50025,175269,45510324,31.9,5,0.21,79.17
"Argentina",2021-01-13,1775105,50025,192043,45510324,31.9,5,0.21,79.17
"Argentina",2021-01-14,1775105,50025,208688,45510324,31.9,5,0.21,79.17
"Argentina",2021-01-15,1775105,50025,226129,45510324,31.9,5,0.2,79.17
"Argentina",2021-01-16,1775105,50025,232013,45510324,31.9,5,0.2,79.17
"Argentina",2021-01-17,1853051,51325,233072,45510324,31.9,5,0.19,79.17
"Argentina",2021-01-18,1853051,51325,242893,45510324,31.9,5,0.19,79.17
"Argentina",2021-01-19,1853051,51325,250709,45510324,31.9,5,0.18,79.17
"Argentina",2021-01-20,1853051,51325,256621,45510324,31.9,5,0.18,79.17
"Argentina",2021-01-21,1853051,51325,261421,45510324,31.9,5,0.18,79.17
"Argentina",2021-01-22,1853051,51325,266446,45510324,31.9,5,0.17,79.17
"Argentina",2021-01-23,1853051,51325,267560,45510324,31.9,5,0.17,79.17
"Argentina",2021-01-24,1932367,52585,267652,45510324,31.9,5,0.17,79.17
"Argentina",2021-01-25,1932367,52585,274777,45510324,31.9,5,0.17,79.17
"Argentina",2021-01-26,1932367,52585,280098,45510324,31.9,5,0.17,79.17
"Argentina",2021-01-27,1932367,52585,284191,45510324,31.9,5,0.17,79.17
"Argentina",2021-01-28,1932367,52585,285635,45510324,31.9,5,0.17,79.17
"Argentina",2021-01-29,1932367,52585,287097,45510324,31.9,5,0.16,79.17
"Argentina",2021-01-30,1932367,52585,287299,45510324,31.9,5,0.16,79.17
"Argentina",2021-01-31,1993552,53716,287307,45510324,31.9,5,0.16,79.17
"Argentina",2021-02-01,1993552,53716,289581,45510324,31.9,5,0.15,79.17
"Argentina",2021-02-02,1993552,53716,295228,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-03,1993552,53716,305640,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-04,1993552,53716,315970,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-05,1993552,53716,329863,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-06,1993552,53716,332944,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-07,2044821,54664,333515,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-08,2044821,54664,349991,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-09,2044821,54664,364262,45510324,31.9,5,0.14,79.17
"Argentina",2021-02-10,2044821,54664,375277,45510324,31.9,5,0.13,79.17
"Argentina",2021-02-11,2044821,54664,379947,45510324,31.9,5,0.13,79.17
"Argentina",2021-02-12,2044821,54664,384207,45510324,31.9,5,0.12,79.17
"Argentina",2021-02-13,2044821,54664,384570,45510324,31.9,5,0.12,79.17
"Argentina",2021-02-14,2095565,55599,384595,45510324,31.9,5,0.12,79.17
"Argentina",2021-02-15,2095565,55599,385675,45510324,31.9,5,0.12,79.17
"Argentina",2021-02-16,2095565,55599,386713,45510324,31.9,5,0.11,79.17
"Argentina",2021-02-17,2095565,55599,406379,45510324,31.9,5,0.11,79.17
"Argentina",2021-02-18,2095565,55599,458669,45510324,31.9,5,0.11,77.31
"Argentina",2021-02-19,2095565,55599,519033,45510324,31.9,5,0.11,77.31
"Argentina",2021-02-20,2095565,55599,550115,45510324,31.9,5,0.11,77.31
"Argentina",2021-02-21,2138252,56396,570259,45510324,31.9,5,0.11,77.31
"Argentina",2021-02-22,2138252,56396,636122,45510324,31.9,5,0.12,77.31
"Argentina",2021-02-23,2138252,56396,718993,45510324,31.9,5,0.12,77.31
"Argentina",2021-02-24,2138252,56396,806396,45510324,31.9,5,0.12,77.31
"Argentina",2021-02-25,2138252,56396,874456,45510324,31.9,5,0.12,77.31
"Argentina",2021-02-26,2138252,56396,945158,45510324,31.9,5,0.12,77.31
"Argentina",2021-02-27,2138252,56396,961056,45510324,31.9,5,0.12,77.31
"Argentina",2021-02-28,2182953,57227,966869,45510324,31.9,5,0.12,77.31
"Argentina",2021-03-01,2182953,57227,1034126,45510324,31.9,5,0.13,77.31
"Argentina",2021-03-02,2182953,57227,1102568,45510324,31.9,5,0.13,77.31
"Argentina",2021-03-03,2182953,57227,1166916,45510324,31.9,5,0.13,77.31
"Argentina",2021-03-04,2182953,57227,1265393,45510324,31.9,5,0.13,77.31
"Argentina",2021-03-05,2182953,57227,1364326,45510324,31.9,5,0.13,77.31
"Argentina",2021-03-06,2182953,57227,1415486,45510324,31.9,5,0.14,77.31
"Argentina",2021-03-07,2226676,58111,1427202,45510324,31.9,5,0.14,77.31
"Argentina",2021-03-08,2226676,58111,1527235,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-09,2226676,58111,1640748,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-10,2226676,58111,1798432,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-11,2226676,58111,1952527,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-12,2226676,58111,2070502,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-13,2226676,58111,2089619,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-14,2276955,59088,2097552,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-15,2276955,59088,2206570,45510324,31.9,5,0.14,71.76
"Argentina",2021-03-16,2276955,59088,2318194,45510324,31.9,5,0.14,70.37
"Argentina",2021-03-17,2276955,59088,2439592,45510324,31.9,5,0.14,70.37
"Argentina",2021-03-18,2276955,59088,2535158,45510324,31.9,5,0.14,70.37
"Argentina",2021-03-19,2276955,59088,2625290,45510324,31.9,5,0.14,70.37
"Argentina",2021-03-20,2276955,59088,2663392,45510324,31.9,5,0.14,70.37
"Argentina",2021-03-21,2328586,60082,2681706,45510324,31.9,5,0.14,70.37
"Argentina",2021-03-22,2328586,60082,2752001,45510324,31.9,5,0.15,70.37
"Argentina",2021-03-23,2328586,60082,2845982,45510324,31.9,5,0.15,71.76
"Argentina",2021-03-24,2328586,60082,2882209,45510324,31.9,5,0.16,71.76
"Argentina",2021-03-25,2328586,60082,2970010,45510324,31.9,5,0.16,71.76
"Argentina",2021-03-26,2328586,60082,3053211,45510324,31.9,5,0.17,71.76
"Argentina",2021-03-27,2328586,60082,3105170,45510324,31.9,5,0.18,71.76
"Argentina",2021-03-28,2400067,61341,3125945,45510324,31.9,5,0.18,71.76
"Argentina",2021-03-29,2400067,61341,3241384,45510324,31.9,5,0.19,71.76
"Argentina",2021-03-30,2400067,61341,3399141,45510324,31.9,5,0.19,71.76
"Argentina",2021-03-31,2400067,61341,3569267,45510324,31.9,5,0.2,71.76
"Argentina",2021-04-01,2400067,61341,3684323,45510324,31.9,5,0.21,71.76
"Argentina",2021-04-02,2400067,61341,3751476,45510324,31.9,5,0.21,71.76
"Argentina",2021-04-03,2400067,61341,3825422,45510324,31.9,5,0.22,71.76
"Argentina",2021-04-04,2494044,62995,3873819,45510324,31.9,5,0.22,71.76
"Argentina",2021-04-05,2494044,62995,4030236,45510324,31.9,5,0.23,71.76
"Argentina",2021-04-06,2494044,62995,4216172,45510324,31.9,5,0.24,71.76
"Argentina",2021-04-07,2494044,62995,4448091,45510324,31.9,5,0.24,71.76
"Argentina",2021-04-08,2494044,62995,4679183,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-09,2494044,62995,4907451,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-10,2494044,62995,4995058,45510324,31.9,5,0.24,71.76
"Argentina",2021-04-11,2647413,65614,5041855,45510324,31.9,5,0.24,71.76
"Argentina",2021-04-12,2647413,65614,5215073,45510324,31.9,5,0.24,71.76
"Argentina",2021-04-13,2647413,65614,5376574,45510324,31.9,5,0.24,71.76
"Argentina",2021-04-14,2647413,65614,5533390,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-15,2647413,65614,5663392,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-16,2647413,65614,5778954,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-17,2647413,65614,5819269,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-18,2811936,68907,5839042,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-19,2811936,68907,5915158,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-20,2811936,68907,6022190,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-21,2811936,68907,6181435,45510324,31.9,5,0.24,71.76
"Argentina",2021-04-22,2811936,68907,6345911,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-23,2811936,68907,6528067,45510324,31.9,5,0.25,71.76
"Argentina",2021-04-24,2811936,68907,6618891,45510324,31.9,5,0.26,71.76
"Argentina",2021-04-25,2977690,72377,6668023,45510324,31.9,5,0.26,71.76
"Argentina",2021-04-26,2977690,72377,6834167,45510324,31.9,5,0.26,71.76
